session_id,user_id,session_date,session_type,session_length_minutes,num_messages,main_topic,sentiment_score
s_u_002300_01,u_002300,2026-05-04,voice,1.68,5,relationships,-0.434
s_u_002300_02,u_002300,2026-05-04,voice,2.71,9,relationships,-0.495
s_u_002300_03,u_002300,2026-05-01,voice,3.91,10,motivation,-0.056
s_u_002301_01,u_002301,2026-04-18,voice,4.09,6,motivation,0.154
s_u_002301_02,u_002301,2026-04-23,text,0.2,4,motivation,-0.018
s_u_002301_03,u_002301,2026-04-25,voice,0.63,3,motivation,-0.09
s_u_002301_04,u_002301,2026-04-25,text,1.39,6,motivation,-0.023
s_u_002301_05,u_002301,2026-04-24,text,4.26,16,motivation,-0.193
s_u_002301_06,u_002301,2026-04-18,text,1.28,7,motivation,0.032
s_u_002301_07,u_002301,2026-04-19,text,2.65,8,motivation,-0.095
s_u_002302_01,u_002302,2026-04-13,voice,0.26,2,motivation,-0.125
s_u_002302_02,u_002302,2026-04-14,voice,2.67,6,general_checkin,-0.237
s_u_002302_03,u_002302,2026-04-17,voice,4.43,11,motivation,-0.083
s_u_002302_04,u_002302,2026-04-18,voice,6.23,12,motivation,-0.127
s_u_002302_05,u_002302,2026-04-13,voice,5.18,7,general_checkin,-0.093
s_u_002303_01,u_002303,2026-04-22,voice,0.2,4,relationships,-0.291
s_u_002303_02,u_002303,2026-04-25,text,0.65,5,relationships,-0.606
s_u_002303_03,u_002303,2026-04-24,text,1.93,7,relationships,-0.704
s_u_002304_01,u_002304,2026-04-23,text,5.12,18,relationships,-0.201
s_u_002304_02,u_002304,2026-04-19,text,0.46,6,relationships,-0.206
s_u_002304_03,u_002304,2026-04-24,text,3.84,10,relationships,-0.392
s_u_002305_01,u_002305,2026-04-02,voice,7.58,15,general_checkin,-0.266
s_u_002305_02,u_002305,2026-04-07,text,3.45,9,general_checkin,-0.169
s_u_002305_03,u_002305,2026-04-04,voice,4.97,6,general_checkin,0.155
s_u_002305_04,u_002305,2026-04-04,voice,4.33,12,general_checkin,-0.221
s_u_002305_05,u_002305,2026-04-02,text,6.48,24,general_checkin,-0.293
s_u_002306_01,u_002306,2026-04-14,voice,2.18,6,motivation,0.328
s_u_002306_02,u_002306,2026-04-13,text,3.59,7,general_checkin,0.18
s_u_002306_03,u_002306,2026-04-16,text,0.2,2,motivation,0.288
s_u_002307_01,u_002307,2026-04-08,voice,6.06,11,career,0.341
s_u_002307_02,u_002307,2026-04-05,text,2.21,6,career,0.072
s_u_002307_03,u_002307,2026-04-11,text,3.03,11,general_checkin,0.033
s_u_002308_01,u_002308,2026-04-04,voice,6.74,8,school_stress,0.027
s_u_002309_01,u_002309,2026-04-28,voice,0.2,2,career,0.193
s_u_002309_02,u_002309,2026-04-29,text,0.2,4,career,0.155
s_u_002310_01,u_002310,2026-05-03,voice,0.84,3,school_stress,0.117
s_u_002310_02,u_002310,2026-04-29,text,4.12,24,school_stress,0.162
s_u_002310_03,u_002310,2026-04-27,voice,1.25,4,school_stress,0.346
s_u_002310_04,u_002310,2026-05-02,voice,2.99,11,school_stress,-0.244
s_u_002311_01,u_002311,2026-04-03,voice,8.64,27,sleep,0.29
s_u_002311_02,u_002311,2026-04-10,voice,4.35,7,sleep,0.618
s_u_002311_03,u_002311,2026-04-05,voice,2.69,9,sleep,0.196
s_u_002311_04,u_002311,2026-04-05,text,4.09,19,sleep,0.373
s_u_002311_05,u_002311,2026-04-03,voice,6.52,9,sleep,0.352
s_u_002311_06,u_002311,2026-04-04,voice,3.65,7,sleep,0.333
s_u_002312_01,u_002312,2026-04-13,voice,1.27,5,motivation,-0.195
s_u_002312_02,u_002312,2026-04-14,text,0.2,3,motivation,-0.181
s_u_002312_03,u_002312,2026-04-17,voice,7.21,11,motivation,-0.535
s_u_002312_04,u_002312,2026-04-13,text,0.52,2,general_checkin,-0.302
s_u_002312_05,u_002312,2026-04-12,voice,0.2,2,general_checkin,-0.158
s_u_002312_06,u_002312,2026-04-13,text,0.2,2,motivation,-0.471
s_u_002313_01,u_002313,2026-04-27,voice,7.96,17,career,0.208
s_u_002313_02,u_002313,2026-05-01,voice,4.78,15,career,0.09
s_u_002313_03,u_002313,2026-05-01,voice,7.3,19,motivation,0.112
s_u_002313_04,u_002313,2026-05-01,text,9.21,42,motivation,0.229
s_u_002314_01,u_002314,2026-04-12,voice,2.34,7,motivation,-0.396
s_u_002314_02,u_002314,2026-04-14,text,3.18,16,motivation,-0.212
s_u_002314_03,u_002314,2026-04-09,text,3.73,22,motivation,-0.259
s_u_002315_01,u_002315,2026-04-09,voice,15.03,31,relationships,0.071
s_u_002315_02,u_002315,2026-04-11,text,16.37,62,relationships,-0.091
s_u_002315_03,u_002315,2026-04-10,voice,11.67,21,relationships,-0.205
s_u_002316_01,u_002316,2026-04-22,text,1.59,10,loneliness,-0.175
s_u_002316_02,u_002316,2026-04-19,text,0.2,3,motivation,0.3
s_u_002316_03,u_002316,2026-04-24,voice,3.41,12,motivation,0.032
s_u_002316_04,u_002316,2026-04-19,voice,1.29,5,loneliness,-0.139
s_u_002316_05,u_002316,2026-04-24,text,1.44,6,motivation,-0.609
s_u_002317_01,u_002317,2026-04-19,voice,10.16,20,loneliness,-0.869
s_u_002317_02,u_002317,2026-04-25,text,12.17,41,loneliness,-1.0
s_u_002317_03,u_002317,2026-04-21,text,10.65,39,loneliness,-0.824
s_u_002317_04,u_002317,2026-04-26,voice,13.98,27,loneliness,-0.793
s_u_002318_01,u_002318,2026-04-25,voice,13.3,23,relationships,0.105
s_u_002318_02,u_002318,2026-04-25,voice,11.29,17,relationships,0.618
s_u_002318_03,u_002318,2026-04-27,voice,9.19,18,relationships,0.191
s_u_002318_04,u_002318,2026-04-25,voice,10.91,13,motivation,0.433
s_u_002318_05,u_002318,2026-04-26,voice,9.65,22,motivation,0.321
s_u_002318_06,u_002318,2026-04-25,voice,9.73,16,relationships,0.056
s_u_002318_07,u_002318,2026-04-20,voice,11.66,25,relationships,0.116
s_u_002318_08,u_002318,2026-04-21,voice,7.94,12,general_checkin,0.471
s_u_002318_09,u_002318,2026-04-24,voice,10.49,19,relationships,0.361
s_u_002319_01,u_002319,2026-04-18,voice,0.58,4,relationships,0.546
s_u_002319_02,u_002319,2026-04-18,voice,0.2,2,motivation,0.389
s_u_002320_01,u_002320,2026-04-06,voice,4.42,14,general_checkin,-0.106
s_u_002320_02,u_002320,2026-04-08,text,3.87,20,general_checkin,-0.456
s_u_002320_03,u_002320,2026-04-07,voice,1.79,5,general_checkin,-0.447
s_u_002320_04,u_002320,2026-04-12,voice,4.0,6,general_checkin,-0.491
s_u_002320_05,u_002320,2026-04-09,voice,1.32,5,general_checkin,-0.084
s_u_002321_01,u_002321,2026-04-25,voice,0.2,2,motivation,0.149
s_u_002321_02,u_002321,2026-04-29,text,1.07,8,motivation,0.16
s_u_002321_03,u_002321,2026-04-28,text,4.7,7,motivation,0.044
s_u_002321_04,u_002321,2026-05-02,text,3.22,15,motivation,0.252
s_u_002321_05,u_002321,2026-04-26,text,0.68,3,motivation,0.36
s_u_002321_06,u_002321,2026-04-28,text,2.25,12,motivation,0.473
s_u_002321_07,u_002321,2026-04-30,voice,0.2,2,motivation,0.16
s_u_002321_08,u_002321,2026-04-30,text,0.2,3,motivation,0.459
s_u_002321_09,u_002321,2026-04-30,text,5.11,14,general_checkin,0.426
s_u_002321_10,u_002321,2026-04-28,text,0.2,2,motivation,0.118
s_u_002322_01,u_002322,2026-04-26,voice,8.85,18,career,1.0
s_u_002322_02,u_002322,2026-04-29,voice,8.18,15,career,1.0
s_u_002322_03,u_002322,2026-04-28,text,9.53,29,career,0.744
s_u_002322_04,u_002322,2026-04-26,voice,10.66,20,career,0.836
s_u_002323_01,u_002323,2026-04-08,voice,3.29,6,general_checkin,-0.462
s_u_002323_02,u_002323,2026-04-04,voice,4.19,8,general_checkin,-0.391
s_u_002323_03,u_002323,2026-04-02,voice,3.6,12,general_checkin,-0.735
s_u_002323_04,u_002323,2026-04-04,text,4.23,15,motivation,-0.512
s_u_002323_05,u_002323,2026-04-05,text,4.43,11,general_checkin,-0.619
s_u_002323_06,u_002323,2026-04-06,voice,3.14,5,general_checkin,-0.389
s_u_002323_07,u_002323,2026-04-02,text,1.78,12,general_checkin,-0.491
s_u_002324_01,u_002324,2026-04-09,voice,4.05,7,motivation,0.017
s_u_002324_02,u_002324,2026-04-12,voice,2.36,9,motivation,0.201
s_u_002324_03,u_002324,2026-04-08,voice,0.2,3,motivation,0.053
s_u_002324_04,u_002324,2026-04-10,text,2.98,10,motivation,-0.199
s_u_002325_01,u_002325,2026-04-19,voice,0.69,3,school_stress,-0.918
s_u_002325_02,u_002325,2026-04-18,text,3.57,10,general_checkin,-0.745
s_u_002325_03,u_002325,2026-04-22,voice,5.75,13,school_stress,-0.867
s_u_002325_04,u_002325,2026-04-19,voice,0.2,3,school_stress,-0.941
s_u_002325_05,u_002325,2026-04-20,text,2.16,6,school_stress,-0.701
s_u_002326_01,u_002326,2026-04-12,voice,3.86,6,school_stress,-0.143
s_u_002326_02,u_002326,2026-04-14,voice,6.44,9,general_checkin,0.108
s_u_002326_03,u_002326,2026-04-10,text,0.2,2,school_stress,-0.144
s_u_002326_04,u_002326,2026-04-10,voice,3.86,8,school_stress,-0.154
s_u_002326_05,u_002326,2026-04-10,text,4.32,18,school_stress,-0.332
s_u_002327_01,u_002327,2026-04-07,voice,1.23,4,sleep,0.249
s_u_002327_02,u_002327,2026-04-09,voice,0.2,2,general_checkin,0.138
s_u_002328_01,u_002328,2026-04-09,voice,11.36,26,motivation,-0.776
s_u_002328_02,u_002328,2026-04-09,text,5.28,28,motivation,-1.0
s_u_002328_03,u_002328,2026-04-11,text,6.48,19,general_checkin,-1.0
s_u_002329_01,u_002329,2026-04-11,voice,5.08,13,relationships,-0.275
s_u_002329_02,u_002329,2026-04-12,voice,6.52,13,general_checkin,-0.242
s_u_002329_03,u_002329,2026-04-14,voice,12.32,23,relationships,-0.121
s_u_002329_04,u_002329,2026-04-14,voice,6.57,15,relationships,-0.084
s_u_002329_05,u_002329,2026-04-10,voice,7.15,12,relationships,-0.085
s_u_002330_01,u_002330,2026-04-14,text,2.58,9,school_stress,-0.465
s_u_002330_02,u_002330,2026-04-13,voice,1.38,4,school_stress,-0.427
s_u_002330_03,u_002330,2026-04-14,text,1.3,6,motivation,-0.338
s_u_002331_01,u_002331,2026-04-17,voice,4.21,13,loneliness,-0.749
s_u_002331_02,u_002331,2026-04-16,voice,0.2,3,general_checkin,-0.438
s_u_002331_03,u_002331,2026-04-16,voice,2.17,7,loneliness,-0.588
s_u_002332_01,u_002332,2026-05-01,voice,2.13,5,loneliness,-0.432
s_u_002332_02,u_002332,2026-04-30,text,0.33,2,loneliness,-0.062
s_u_002332_03,u_002332,2026-05-05,voice,1.98,7,general_checkin,-0.242
s_u_002333_01,u_002333,2026-04-13,voice,0.2,2,school_stress,-0.233
s_u_002333_02,u_002333,2026-04-11,text,0.2,3,motivation,-0.277
s_u_002333_03,u_002333,2026-04-13,text,2.26,10,motivation,-0.375
s_u_002333_04,u_002333,2026-04-13,voice,1.69,8,school_stress,-0.431
s_u_002333_05,u_002333,2026-04-17,text,2.33,9,school_stress,-0.058
s_u_002333_06,u_002333,2026-04-17,voice,3.88,6,school_stress,-0.118
s_u_002333_07,u_002333,2026-04-18,text,0.2,4,general_checkin,-0.202
s_u_002334_01,u_002334,2026-05-06,voice,1.87,2,general_checkin,0.103
s_u_002334_02,u_002334,2026-05-02,text,6.86,34,general_checkin,0.788
s_u_002335_01,u_002335,2026-04-07,voice,3.07,6,family,-0.138
s_u_002335_02,u_002335,2026-04-07,voice,6.45,12,motivation,-0.329
s_u_002335_03,u_002335,2026-04-08,voice,3.4,6,family,-0.457
s_u_002336_01,u_002336,2026-05-07,voice,6.22,6,general_checkin,-0.325
s_u_002336_02,u_002336,2026-05-01,voice,4.51,8,general_checkin,0.143
s_u_002336_03,u_002336,2026-05-06,text,3.37,16,motivation,-0.192
s_u_002336_04,u_002336,2026-05-07,text,3.29,12,general_checkin,-0.156
s_u_002337_01,u_002337,2026-04-17,voice,0.2,2,loneliness,-0.135
s_u_002337_02,u_002337,2026-04-20,text,4.0,16,general_checkin,-0.188
s_u_002337_03,u_002337,2026-04-17,voice,0.2,2,motivation,-0.121
s_u_002337_04,u_002337,2026-04-21,text,1.65,3,loneliness,-0.041
s_u_002338_01,u_002338,2026-05-02,voice,0.2,3,motivation,-0.312
s_u_002338_02,u_002338,2026-05-02,text,1.79,7,motivation,-0.727
s_u_002338_03,u_002338,2026-05-06,text,2.57,11,motivation,-0.168
s_u_002338_04,u_002338,2026-05-07,voice,0.9,3,motivation,-0.601
s_u_002338_05,u_002338,2026-05-05,text,4.62,16,motivation,-0.724
s_u_002339_01,u_002339,2026-04-18,voice,4.74,15,relationships,0.248
s_u_002340_01,u_002340,2026-04-05,voice,3.24,7,motivation,0.212
s_u_002340_02,u_002340,2026-04-10,text,6.03,27,motivation,0.322
s_u_002340_03,u_002340,2026-04-05,voice,4.75,8,motivation,0.221
s_u_002340_04,u_002340,2026-04-06,voice,5.94,17,motivation,0.367
s_u_002340_05,u_002340,2026-04-07,text,1.3,4,motivation,0.324
s_u_002341_01,u_002341,2026-04-20,voice,2.75,3,loneliness,0.562
s_u_002341_02,u_002341,2026-04-16,voice,4.94,14,loneliness,0.852
s_u_002341_03,u_002341,2026-04-20,text,3.87,11,motivation,0.914
s_u_002341_04,u_002341,2026-04-19,voice,0.2,2,loneliness,0.924
s_u_002341_05,u_002341,2026-04-15,text,2.8,10,loneliness,0.764
s_u_002341_06,u_002341,2026-04-15,text,0.2,3,loneliness,0.941
s_u_002341_07,u_002341,2026-04-17,text,1.73,13,motivation,0.364
s_u_002341_08,u_002341,2026-04-21,voice,2.23,2,loneliness,0.614
s_u_002341_09,u_002341,2026-04-21,text,0.2,5,motivation,0.577
s_u_002342_01,u_002342,2026-04-20,text,0.2,3,general_checkin,0.084
s_u_002342_02,u_002342,2026-04-22,voice,0.2,2,motivation,0.295
s_u_002342_03,u_002342,2026-04-26,text,2.86,10,motivation,0.387
s_u_002342_04,u_002342,2026-04-23,voice,5.11,13,general_checkin,0.231
s_u_002342_05,u_002342,2026-04-20,text,0.2,3,general_checkin,0.206
s_u_002343_01,u_002343,2026-04-18,voice,9.57,18,relationships,-0.106
s_u_002343_02,u_002343,2026-04-17,text,7.9,37,relationships,-0.163
s_u_002343_03,u_002343,2026-04-20,text,12.1,37,relationships,0.029
s_u_002343_04,u_002343,2026-04-18,text,11.15,46,relationships,0.007
s_u_002343_05,u_002343,2026-04-14,voice,7.94,13,relationships,-0.082
s_u_002344_01,u_002344,2026-04-29,voice,4.1,10,relationships,0.159
s_u_002344_02,u_002344,2026-05-02,text,4.52,20,general_checkin,-0.035
s_u_002344_03,u_002344,2026-04-28,voice,2.73,4,relationships,-0.23
s_u_002344_04,u_002344,2026-05-01,voice,2.02,5,relationships,-0.075
s_u_002345_01,u_002345,2026-04-13,voice,4.86,12,relationships,-0.093
s_u_002345_02,u_002345,2026-04-10,text,4.62,16,motivation,-0.208
s_u_002345_03,u_002345,2026-04-07,voice,0.2,3,relationships,0.055
s_u_002345_04,u_002345,2026-04-06,voice,2.05,3,relationships,-0.116
s_u_002345_05,u_002345,2026-04-07,text,5.31,27,relationships,0.035
s_u_002345_06,u_002345,2026-04-12,voice,0.2,2,relationships,-0.044
s_u_002345_07,u_002345,2026-04-11,voice,3.44,10,general_checkin,0.236
s_u_002345_08,u_002345,2026-04-09,text,5.2,23,general_checkin,-0.065
s_u_002346_01,u_002346,2026-04-25,text,3.58,19,relationships,-0.057
s_u_002346_02,u_002346,2026-04-19,voice,3.95,10,relationships,-0.22
s_u_002347_01,u_002347,2026-04-20,voice,1.78,3,school_stress,-0.237
s_u_002347_02,u_002347,2026-04-20,voice,5.66,11,school_stress,0.034
s_u_002347_03,u_002347,2026-04-18,voice,7.45,21,school_stress,-0.054
s_u_002347_04,u_002347,2026-04-21,text,3.85,17,school_stress,0.005
s_u_002347_05,u_002347,2026-04-18,text,7.69,28,general_checkin,-0.432
s_u_002348_01,u_002348,2026-04-13,voice,6.17,14,sleep,-0.093
s_u_002348_02,u_002348,2026-04-17,text,4.42,16,sleep,0.042
s_u_002349_01,u_002349,2026-05-03,voice,2.17,7,general_checkin,0.262
s_u_002349_02,u_002349,2026-05-02,voice,1.06,4,general_checkin,-0.266
s_u_002349_03,u_002349,2026-05-08,voice,0.3,2,general_checkin,0.22
s_u_002349_04,u_002349,2026-05-02,voice,5.4,11,general_checkin,0.392
s_u_002350_01,u_002350,2026-05-01,voice,5.96,12,relationships,-0.674
s_u_002350_02,u_002350,2026-05-01,text,8.86,26,relationships,-0.598
s_u_002350_03,u_002350,2026-05-03,voice,8.96,15,relationships,-0.517
s_u_002350_04,u_002350,2026-04-30,voice,1.76,4,relationships,-0.655
s_u_002350_05,u_002350,2026-05-02,text,4.49,16,motivation,-0.315
s_u_002351_01,u_002351,2026-04-08,voice,0.2,2,school_stress,-0.487
s_u_002351_02,u_002351,2026-04-09,voice,2.59,8,general_checkin,-0.423
s_u_002351_03,u_002351,2026-04-05,text,0.2,2,school_stress,-0.109
s_u_002352_01,u_002352,2026-05-02,voice,1.19,2,motivation,0.852
s_u_002352_02,u_002352,2026-05-04,text,0.93,5,motivation,0.424
s_u_002352_03,u_002352,2026-05-02,voice,4.32,12,motivation,0.769
s_u_002352_04,u_002352,2026-05-05,voice,1.37,5,motivation,0.835
s_u_002353_01,u_002353,2026-04-01,voice,9.48,19,school_stress,0.601
s_u_002353_02,u_002353,2026-04-07,voice,7.73,13,school_stress,0.216
s_u_002353_03,u_002353,2026-04-06,text,10.43,43,school_stress,0.484
s_u_002353_04,u_002353,2026-04-05,voice,10.58,27,school_stress,0.523
s_u_002353_05,u_002353,2026-04-01,voice,8.23,15,school_stress,0.705
s_u_002353_06,u_002353,2026-04-05,text,4.37,24,motivation,0.487
s_u_002353_07,u_002353,2026-04-01,text,6.71,19,motivation,0.684
s_u_002353_08,u_002353,2026-04-02,voice,10.15,22,school_stress,0.515
s_u_002353_09,u_002353,2026-04-05,text,7.58,29,general_checkin,0.53
s_u_002353_10,u_002353,2026-04-01,text,6.44,29,school_stress,0.49
s_u_002354_01,u_002354,2026-04-29,text,3.23,9,career,-0.005
s_u_002354_02,u_002354,2026-04-29,voice,1.99,7,career,0.033
s_u_002354_03,u_002354,2026-04-28,text,3.98,9,career,0.014
s_u_002355_01,u_002355,2026-04-17,voice,1.93,3,loneliness,-0.358
s_u_002356_01,u_002356,2026-04-29,voice,5.24,7,general_checkin,0.214
s_u_002356_02,u_002356,2026-04-29,text,6.74,28,general_checkin,0.01
s_u_002356_03,u_002356,2026-04-30,text,10.16,42,general_checkin,0.525
s_u_002356_04,u_002356,2026-04-26,voice,6.32,10,general_checkin,0.358
s_u_002356_05,u_002356,2026-04-30,text,5.42,16,general_checkin,0.286
s_u_002356_06,u_002356,2026-04-30,voice,5.54,13,general_checkin,0.527
s_u_002356_07,u_002356,2026-04-28,voice,11.15,24,general_checkin,0.398
s_u_002356_08,u_002356,2026-04-28,voice,4.86,10,general_checkin,0.416
s_u_002356_09,u_002356,2026-05-01,voice,3.19,5,general_checkin,0.437
s_u_002357_01,u_002357,2026-04-10,voice,5.59,18,loneliness,-0.315
s_u_002357_02,u_002357,2026-04-07,voice,4.39,8,loneliness,-0.47
s_u_002357_03,u_002357,2026-04-13,voice,3.59,7,loneliness,-0.468
s_u_002357_04,u_002357,2026-04-14,voice,5.31,10,loneliness,-0.306
s_u_002357_05,u_002357,2026-04-14,voice,7.16,15,general_checkin,-0.264
s_u_002358_01,u_002358,2026-04-21,voice,3.76,10,loneliness,-0.932
s_u_002358_02,u_002358,2026-04-25,voice,2.82,7,motivation,-1.0
s_u_002358_03,u_002358,2026-04-24,voice,4.16,10,general_checkin,-1.0
s_u_002358_04,u_002358,2026-04-23,voice,9.78,20,motivation,-1.0
s_u_002358_05,u_002358,2026-04-18,text,3.76,14,general_checkin,-1.0
s_u_002358_06,u_002358,2026-04-22,text,2.73,11,motivation,-0.928
s_u_002358_07,u_002358,2026-04-19,voice,3.71,6,loneliness,-1.0
s_u_002359_01,u_002359,2026-04-05,voice,5.1,11,relationships,-0.224
s_u_002359_02,u_002359,2026-04-03,text,3.88,12,motivation,-0.245
s_u_002359_03,u_002359,2026-04-06,voice,3.79,11,motivation,0.002
s_u_002360_01,u_002360,2026-04-04,voice,7.07,20,relationships,0.407
s_u_002360_02,u_002360,2026-04-08,text,5.65,23,relationships,0.171
s_u_002360_03,u_002360,2026-04-07,text,1.78,12,general_checkin,0.348
s_u_002361_01,u_002361,2026-04-09,voice,0.2,2,career,-0.243
s_u_002362_01,u_002362,2026-04-08,voice,4.87,10,relationships,0.286
s_u_002362_02,u_002362,2026-04-04,voice,0.46,2,general_checkin,0.338
s_u_002362_03,u_002362,2026-04-06,voice,4.53,12,relationships,0.481
s_u_002363_01,u_002363,2026-04-22,voice,2.79,7,motivation,-0.288
s_u_002363_02,u_002363,2026-04-25,text,6.69,20,motivation,-0.116
s_u_002364_01,u_002364,2026-04-07,voice,8.3,15,relationships,0.361
s_u_002364_02,u_002364,2026-04-07,text,8.33,24,relationships,-0.191
s_u_002364_03,u_002364,2026-04-08,text,5.98,26,relationships,-0.073
s_u_002364_04,u_002364,2026-04-10,text,11.73,35,motivation,-0.111
s_u_002364_05,u_002364,2026-04-11,text,5.33,12,general_checkin,0.024
s_u_002364_06,u_002364,2026-04-10,voice,8.85,19,relationships,-0.235
s_u_002364_07,u_002364,2026-04-06,text,8.23,31,motivation,-0.196
s_u_002365_01,u_002365,2026-05-04,voice,0.78,5,relationships,-0.483
s_u_002366_01,u_002366,2026-04-10,text,0.58,7,school_stress,0.056
s_u_002367_01,u_002367,2026-04-04,voice,1.85,4,career,-0.625
s_u_002367_02,u_002367,2026-04-05,text,0.2,2,general_checkin,-0.513
s_u_002367_03,u_002367,2026-04-04,text,0.2,2,career,-0.586
s_u_002368_01,u_002368,2026-04-04,voice,5.45,5,career,-0.499
s_u_002368_02,u_002368,2026-04-06,text,0.32,3,career,-0.717
s_u_002368_03,u_002368,2026-04-08,voice,5.38,10,career,-0.46
s_u_002368_04,u_002368,2026-04-08,voice,0.2,2,career,-0.458
s_u_002368_05,u_002368,2026-04-04,text,2.63,18,motivation,-0.836
s_u_002368_06,u_002368,2026-04-06,voice,1.5,3,career,-0.646
s_u_002369_01,u_002369,2026-04-26,voice,0.2,2,career,-0.011
s_u_002369_02,u_002369,2026-04-21,voice,6.96,15,motivation,0.18
s_u_002369_03,u_002369,2026-04-26,voice,2.69,5,career,0.187
s_u_002369_04,u_002369,2026-04-24,text,7.46,21,career,-0.227
s_u_002369_05,u_002369,2026-04-26,voice,4.64,14,general_checkin,-0.05
s_u_002370_01,u_002370,2026-05-02,voice,11.74,29,family,-0.235
s_u_002371_01,u_002371,2026-04-05,voice,0.2,3,relationships,-0.186
s_u_002371_02,u_002371,2026-04-02,voice,2.49,5,relationships,-0.287
s_u_002371_03,u_002371,2026-04-03,voice,1.34,6,motivation,-0.268
s_u_002371_04,u_002371,2026-04-03,voice,1.73,4,motivation,0.151
s_u_002372_01,u_002372,2026-04-12,voice,2.34,6,sleep,-0.189
s_u_002372_02,u_002372,2026-04-16,text,4.93,16,sleep,-0.119
s_u_002372_03,u_002372,2026-04-15,text,6.99,20,sleep,0.209
s_u_002372_04,u_002372,2026-04-14,voice,2.52,10,motivation,0.181
s_u_002372_05,u_002372,2026-04-14,text,5.98,26,sleep,-0.011
s_u_002373_01,u_002373,2026-04-25,voice,7.5,14,motivation,0.523
s_u_002374_01,u_002374,2026-04-18,voice,2.35,4,motivation,0.741
s_u_002374_02,u_002374,2026-04-14,voice,6.36,11,motivation,0.606
s_u_002374_03,u_002374,2026-04-12,voice,5.35,14,motivation,0.563
s_u_002374_04,u_002374,2026-04-12,voice,5.64,13,motivation,0.728
s_u_002374_05,u_002374,2026-04-15,text,2.74,19,general_checkin,0.918
s_u_002374_06,u_002374,2026-04-12,text,0.55,4,motivation,0.52
s_u_002374_07,u_002374,2026-04-13,voice,2.36,4,motivation,0.423
s_u_002374_08,u_002374,2026-04-18,text,0.2,2,general_checkin,0.632
s_u_002375_01,u_002375,2026-04-10,text,1.06,5,general_checkin,-0.825
s_u_002375_02,u_002375,2026-04-13,voice,4.52,9,general_checkin,-0.828
s_u_002375_03,u_002375,2026-04-13,voice,1.7,3,general_checkin,-1.0
s_u_002375_04,u_002375,2026-04-13,voice,3.82,18,general_checkin,-0.728
s_u_002376_01,u_002376,2026-05-02,voice,5.47,9,motivation,0.178
s_u_002376_02,u_002376,2026-04-29,text,0.97,3,general_checkin,-0.118
s_u_002376_03,u_002376,2026-04-28,text,2.62,14,motivation,-0.024
s_u_002377_01,u_002377,2026-04-08,text,3.61,11,school_stress,-0.491
s_u_002377_02,u_002377,2026-04-11,voice,5.37,16,general_checkin,0.08
s_u_002378_01,u_002378,2026-04-18,voice,0.58,6,loneliness,-0.757
