user_id,first_topic,topic_cluster,contains_crisis_language,contains_relationship_topic,contains_school_topic,contains_loneliness_topic
u_002109,school_stress,school,False,False,True,False
u_002110,school_stress,school,False,False,True,False
u_002111,relationships,relationships,False,True,False,False
u_002112,school_stress,school,False,False,True,False
u_002113,loneliness,emotional_support,False,False,False,True
u_002114,career,career,False,False,False,False
u_002115,motivation,self_improvement,False,False,False,False
u_002116,relationships,relationships,False,True,False,False
u_002117,career,career,False,False,False,False
u_002118,relationships,relationships,False,True,False,False
u_002119,school_stress,school,False,False,True,False
u_002120,relationships,relationships,False,True,False,False
u_002121,relationships,relationships,False,True,False,False
u_002122,relationships,relationships,False,True,False,False
u_002123,career,career,False,False,False,False
u_002124,sleep,wellness,False,False,False,False
u_002125,motivation,self_improvement,False,False,False,False
u_002126,relationships,relationships,False,True,False,False
u_002127,school_stress,school,False,False,True,False
u_002128,loneliness,emotional_support,False,False,False,True
u_002129,loneliness,emotional_support,False,False,False,True
u_002130,relationships,relationships,False,True,False,False
u_002131,school_stress,school,False,False,True,False
u_002132,school_stress,school,False,False,True,False
u_002133,relationships,relationships,False,True,False,False
u_002134,family,relationships,False,True,False,False
u_002135,family,relationships,False,True,False,False
u_002136,motivation,self_improvement,False,False,False,False
u_002137,career,career,False,False,False,False
u_002138,motivation,self_improvement,False,False,False,False
u_002139,motivation,self_improvement,False,False,False,False
u_002140,motivation,self_improvement,False,False,False,False
u_002141,motivation,self_improvement,False,False,False,False
u_002142,loneliness,emotional_support,False,False,False,True
u_002143,relationships,relationships,False,True,False,False
u_002144,general_checkin,reflection,False,False,False,False
u_002145,general_checkin,reflection,False,False,False,False
u_002146,school_stress,school,False,False,True,False
u_002147,school_stress,school,False,False,True,False
u_002148,general_checkin,reflection,False,False,False,False
u_002149,general_checkin,reflection,False,False,False,False
u_002150,school_stress,school,False,False,True,False
u_002151,loneliness,emotional_support,False,False,False,True
u_002152,relationships,relationships,False,True,False,False
u_002153,school_stress,school,False,False,True,False
u_002154,relationships,relationships,False,True,False,False
u_002155,school_stress,school,False,False,True,False
u_002156,relationships,relationships,False,True,False,False
u_002157,school_stress,school,False,False,True,False
u_002158,relationships,relationships,False,True,False,False
u_002159,career,career,False,False,False,False
u_002160,school_stress,school,False,False,True,False
u_002161,school_stress,school,False,False,True,False
u_002162,school_stress,school,False,False,True,False
u_002163,loneliness,emotional_support,False,False,False,True
u_002164,school_stress,school,False,False,True,False
u_002165,school_stress,school,False,False,True,False
u_002166,loneliness,emotional_support,False,False,False,True
u_002167,career,career,False,False,False,False
u_002168,general_checkin,reflection,False,False,False,False
u_002169,general_checkin,reflection,False,False,False,False
u_002170,relationships,relationships,False,True,False,False
u_002171,career,career,False,False,False,False
u_002172,motivation,self_improvement,False,False,False,False
u_002173,relationships,relationships,False,True,False,False
u_002174,general_checkin,reflection,False,False,False,False
u_002175,school_stress,school,False,False,True,False
u_002176,loneliness,emotional_support,False,False,False,True
u_002177,family,relationships,False,True,False,False
u_002178,relationships,relationships,False,True,False,False
u_002179,relationships,relationships,False,True,False,False
u_002180,relationships,relationships,False,True,False,False
u_002181,school_stress,school,False,False,True,False
u_002182,general_checkin,reflection,False,False,False,False
u_002183,loneliness,emotional_support,False,False,False,True
u_002184,general_checkin,reflection,False,False,False,False
u_002185,family,relationships,False,True,False,False
u_002186,relationships,relationships,False,True,False,False
u_002187,career,career,False,False,False,False
u_002188,relationships,relationships,False,True,False,False
u_002189,family,relationships,False,True,False,False
u_002190,school_stress,school,False,False,True,False
u_002191,sleep,wellness,False,False,False,False
u_002192,school_stress,school,False,False,True,False
u_002193,relationships,relationships,False,True,False,False
u_002194,relationships,relationships,True,True,False,False
u_002195,relationships,relationships,False,True,False,False
u_002196,relationships,relationships,False,True,False,False
u_002197,school_stress,school,False,False,True,False
u_002198,motivation,self_improvement,False,False,False,False
u_002199,relationships,relationships,False,True,False,False
u_002200,motivation,self_improvement,False,False,False,False
u_002201,relationships,relationships,False,True,False,False
u_002202,relationships,relationships,False,True,False,False
u_002203,loneliness,emotional_support,False,False,False,True
u_002204,relationships,relationships,False,True,False,False
u_002205,school_stress,school,False,False,True,False
u_002206,family,relationships,False,True,False,False
u_002207,sleep,wellness,False,False,False,False
u_002208,motivation,self_improvement,False,False,False,False
u_002209,loneliness,emotional_support,False,False,False,True
u_002210,career,career,False,False,False,False
u_002211,career,career,False,False,False,False
u_002212,motivation,self_improvement,False,False,False,False
u_002213,relationships,relationships,False,True,False,False
u_002214,sleep,wellness,False,False,False,False
u_002215,family,relationships,False,True,False,False
u_002216,motivation,self_improvement,False,False,False,False
u_002217,relationships,relationships,False,True,False,False
u_002218,sleep,wellness,False,False,False,False
u_002219,career,career,False,False,False,False
u_002220,relationships,relationships,False,True,False,False
u_002221,career,career,False,False,False,False
u_002222,general_checkin,reflection,False,False,False,False
u_002223,motivation,self_improvement,False,False,False,False
u_002224,motivation,self_improvement,False,False,False,False
u_002225,motivation,self_improvement,False,False,False,False
u_002226,career,career,False,False,False,False
u_002227,loneliness,emotional_support,False,False,False,True
u_002228,career,career,False,False,False,False
u_002229,motivation,self_improvement,False,False,False,False
u_002230,relationships,relationships,False,True,False,False
u_002231,career,career,False,False,False,False
u_002232,family,relationships,False,True,False,False
u_002233,general_checkin,reflection,False,False,False,False
u_002234,relationships,relationships,False,True,False,False
u_002235,relationships,relationships,False,True,False,False
u_002236,motivation,self_improvement,False,False,False,False
u_002237,school_stress,school,False,False,True,False
u_002238,relationships,relationships,False,True,False,False
u_002239,relationships,relationships,False,True,False,False
u_002240,career,career,False,False,False,False
u_002241,motivation,self_improvement,False,False,False,False
u_002242,school_stress,school,False,False,True,False
u_002243,relationships,relationships,False,True,False,False
u_002244,motivation,self_improvement,False,False,False,False
u_002245,family,relationships,False,True,False,False
u_002246,family,relationships,False,True,False,False
u_002247,loneliness,emotional_support,False,False,False,True
u_002248,school_stress,school,False,False,True,False
u_002249,loneliness,emotional_support,False,False,False,True
u_002250,sleep,wellness,False,False,False,False
